timestamp, job_progress, replicas, error, time_progress
1587074381.0, 0.0, 1, -0.1, 0.1
1587074384.0, 1.6270337922403004, 4, -0.183729662077597, 0.2
1587074386.0, 4.25531914893617, 4, -0.30744680851063827, 0.35
1587074388.0, 7.259073842302878, 4, -0.37740926157697124, 0.45
1587074391.0, 12.14017521902378, 4, -0.42859824780976225, 0.55
1587074393.0, 17.897371714643302, 4, -0.5210262828535669, 0.7
1587074395.0, 23.779724655819777, 4, -0.5622027534418023, 0.8
1587074398.0, 29.28660826032541, 4, -0.6071339173967459, 0.9
1587074400.0, 35.294117647058826, 4, -0.6970588235294117, 1.05
1587074402.0, 41.17647058823529, 4, -0.738235294117647, 1.15
1587074405.0, 47.18397997496871, 4, -0.828160200250313, 1.3
1587074407.0, 52.816020025031285, 4, -0.8718397997496871, 1.4
1587074410.0, 58.82352941176471, 4, -0.9117647058823529, 1.5
1587074412.0, 64.83103879849811, 4, -1.0016896120150187, 1.65
1587074414.0, 70.4630788485607, 4, -1.045369211514393, 1.75
1587074417.0, 76.47058823529412, 4, -1.085294117647059, 1.85
1587074419.0, 82.35294117647058, 4, -1.1764705882352942, 2.0
1587074422.0, 90.98873591989988, 4, -1.240112640801001, 2.15
1587074425.0, 96.62077596996245, 4, -1.2837922403003754, 2.25
1587074427.0, 100.0, 4, -1.4, 2.4
