timestamp, job_progress, replicas, error, time_progress
1587073310.0, 0.0, 1, -0.1, 0.1
1587073312.0, 1.5018773466833542, 4, -0.18498122653316648, 0.2
1587073315.0, 4.505632040050062, 4, -0.30494367959949936, 0.35
1587073317.0, 7.634543178973717, 4, -0.3736545682102628, 0.45
1587073320.0, 13.141426783479348, 4, -0.4685857321652065, 0.6
1587073322.0, 19.148936170212767, 4, -0.5085106382978724, 0.7
1587073324.0, 24.90613266583229, 4, -0.600938673341677, 0.85
1587073327.0, 30.78848560700876, 4, -0.6421151439299124, 0.95
1587073329.0, 36.79599499374218, 4, -0.6820400500625783, 1.05
1587073332.0, 42.803504380475594, 4, -0.771964956195244, 1.2
1587073334.0, 48.81101376720901, 4, -0.8118898623279099, 1.3
1587073336.0, 54.69336670838548, 4, -0.9030663329161451, 1.45
1587073339.0, 60.32540675844806, 4, -0.9467459324155194, 1.55
1587073341.0, 66.33291614518147, 4, -0.9866708385481852, 1.65
1587073343.0, 72.3404255319149, 4, -1.076595744680851, 1.8
1587073346.0, 77.97246558197747, 4, -1.1202753441802251, 1.9
1587073348.0, 83.85481852315394, 4, -1.1614518147684607, 2.0
1587073351.0, 90.11264080100125, 4, -1.2488735919899874, 2.15
1587073353.0, 95.86983729662077, 4, -1.2913016270337923, 2.25
1587073355.0, 100.0, 1, -1.4, 2.4
