timestamp, job_progress, replicas, error, time_progress
1589858908.203557, 0.0, 1, -0.2, 0.2
1589858910.758735, 0.37546933667083854, 10, -0.39624530663329166, 0.4
1589858913.130813, 2.002503128911139, 10, -0.6799749687108886, 0.7
1589858915.499699, 6.633291614518148, 10, -0.8336670838548186, 0.9
1589858917.860868, 12.640801001251564, 10, -0.9735919899874844, 1.1
1589858920.267225, 20.52565707133917, 10, -1.1947434292866081, 1.4
1589858922.659695, 30.78848560700876, 10, -1.2921151439299126, 1.6
1589858925.05186, 40.67584480600751, 10, -1.4932415519399247, 1.9
1589858927.420636, 51.06382978723404, 10, -1.5893617021276598, 2.1
1589858929.815753, 62.703379224030044, 10, -1.6729662077596994, 2.3
1589858932.218137, 73.84230287859825, 10, -1.8615769712140176, 2.6
1589858934.615465, 86.23279098873591, 10, -1.9376720901126405, 2.8
1589858936.986857, 98.74843554443054, 10, -2.1125156445556947, 3.1
1589858939.359718, 100.0, 3, -2.3, 3.3
1589858941.989485, 100.0, 1, -2.6, 3.6
1589858944.382009, 100.0, 1, -2.8, 3.8
