timestamp, job_progress, replicas, error, time_progress
1589858811.081852, 0.0, 1, -0.2, 0.2
1589858813.702956, 0.0, 10, -0.4, 0.4
1589858816.388292, 0.0, 10, -0.7, 0.7
1589858818.794154, 1.5018773466833542, 10, -0.8849812265331665, 0.9
1589858821.178025, 2.8785982478097623, 10, -1.1712140175219024, 1.2
1589858823.572016, 8.010012515644556, 10, -1.3198998748435544, 1.4
1589858825.968224, 20.40050062578223, 10, -1.4959949937421777, 1.7
1589858828.354931, 34.79349186483104, 10, -1.5520650813516896, 1.9
1589858830.722511, 49.0613266583229, 10, -1.609386733416771, 2.1
1589858833.098057, 63.57947434292866, 10, -1.7642052565707131, 2.4
1589858835.698184, 79.09887359198999, 10, -1.8090112640801004, 2.6
1589858838.066578, 93.36670838548186, 10, -1.9663329161451815, 2.9
1589858840.462312, 100.0, 4, -2.1, 3.1
1589858842.84643, 100.0, 4, -2.4, 3.4
