timestamp, job_progress, replicas, error, time_progress
1589883765.412287, 0.0, 1, -0.6666666666666666, 0.6666666666666666
1589883768.055619, 2.4539877300613497, 3, -1.3087934560327197, 1.3333333333333333
1589883770.449045, 7.668711656441718, 3, -2.2566462167689165, 2.3333333333333335
1589883772.824591, 15.030674846625766, 3, -2.8496932515337425, 3.0
1589883775.217208, 23.31288343558282, 3, -3.766871165644172, 4.0
1589883777.591822, 34.355828220858896, 3, -4.323108384458078, 4.666666666666667
1589883779.981805, 45.0920245398773, 3, -4.88241308793456, 5.333333333333333
1589883782.358771, 55.828220858895705, 3, -5.775051124744376, 6.333333333333333
1589883784.738861, 66.25766871165644, 3, -6.337423312883436, 7.0
1589883787.114842, 77.30061349693251, 3, -6.893660531697342, 7.666666666666667
1589883789.494118, 87.73006134969326, 3, -7.789366053169734, 8.666666666666666
1589883791.879877, 98.46625766871165, 3, -8.348670756646218, 9.333333333333334
1589883794.279107, 100.0, 2, -9.333333333333334, 10.333333333333334
1589883796.661553, 100.0, 2, -10.0, 11.0
