timestamp, job_progress, replicas, error, time_progress
1586985544.0, 0.0, 1, -0.1, 0.1
1586985547.0, 2.002503128911139, 3, -0.2299749687108886, 0.25
1586985550.0, 5.506883604505632, 3, -0.3449311639549437, 0.4
1586985552.0, 9.51188986232791, 3, -0.45488110137672094, 0.55
1586985556.0, 15.519399249061328, 3, -0.5448060075093867, 0.7
1586985559.0, 21.27659574468085, 3, -0.6372340425531915, 0.85
1586985563.0, 28.410513141426787, 3, -0.7658948685857322, 1.05
1586985566.0, 35.294117647058826, 3, -0.8470588235294116, 1.2
1586985569.0, 40.42553191489361, 3, -0.9457446808510639, 1.35
1586985572.0, 45.55694618272841, 3, -1.044430538172716, 1.5
1586985575.0, 50.81351689612015, 3, -1.1418648310387984, 1.65
1586985577.0, 56.07008760951189, 3, -1.2392991239048812, 1.8
1586985580.0, 61.45181476846058, 3, -1.2854818523153941, 1.9
1586985583.0, 66.58322903629536, 3, -1.3841677096370462, 2.05
1586985586.0, 71.8397997496871, 3, -1.4816020025031291, 2.2
1586985589.0, 77.09637046307884, 3, -1.5790362953692116, 2.35
1586985592.0, 82.22778473091364, 3, -1.6777221526908637, 2.5
1586985594.0, 87.48435544430538, 3, -1.7251564455569461, 2.6
1586985597.0, 92.61576971214018, 3, -1.8238423028785982, 2.75
1586985600.0, 97.74718397997498, 3, -1.9225281602002502, 2.9
1586985603.0, 100.0, 2, -2.05, 3.05
1586985606.0, 100.0, 2, -2.2, 3.2
