timestamp, job_progress, replicas, error, time_progress
1586984204.0, 0.0, 1, -0.1, 0.1
1586984207.0, 2.127659574468085, 3, -0.22872340425531915, 0.25
1586984210.0, 7.3842302878598245, 3, -0.32615769712140175, 0.4
1586984213.0, 12.640801001251564, 3, -0.37359198998748433, 0.5
1586984216.0, 17.77221526908636, 3, -0.47227784730913647, 0.65
1586984218.0, 22.778473091364205, 3, -0.572215269086358, 0.8
1586984221.0, 28.035043804755944, 3, -0.6696495619524405, 0.95
1586984224.0, 33.29161451814768, 3, -0.7670838548185233, 1.1
1586984227.0, 38.54818523153942, 3, -0.8145181476846057, 1.2
1586984230.0, 43.80475594493116, 3, -0.9119524405506885, 1.35
1586984233.0, 49.0613266583229, 3, -1.009386733416771, 1.5
1586984235.0, 54.31789737171464, 3, -1.1068210262828535, 1.65
1586984238.0, 59.57446808510638, 3, -1.2042553191489362, 1.8
1586984241.0, 64.83103879849811, 3, -1.3016896120150188, 1.95
1586984244.0, 70.08760951188987, 3, -1.3491239048811012, 2.05
1586984247.0, 74.96871088861077, 3, -1.4503128911138925, 2.2
1586984249.0, 80.22528160200251, 3, -1.547747183979975, 2.35
1586984252.0, 85.60700876095119, 3, -1.643929912390488, 2.5
1586984255.0, 90.73842302878599, 3, -1.74261576971214, 2.65
1586984258.0, 95.99499374217773, 3, -1.7900500625782227, 2.75
1586984261.0, 100.0, 3, -1.9, 2.9
1586984263.0, 100.0, 3, -2.05, 3.05
