timestamp, job_progress, replicas, error, time_progress
1586984350.0, 0.0, 1, -0.1, 0.1
1586984353.0, 2.002503128911139, 3, -0.2299749687108886, 0.25
1586984356.0, 6.633291614518148, 3, -0.3336670838548185, 0.4
1586984358.0, 11.76470588235294, 3, -0.38235294117647056, 0.5
1586984361.0, 17.02127659574468, 3, -0.4797872340425532, 0.65
1586984364.0, 22.02753441802253, 3, -0.5797246558197747, 0.8
1586984367.0, 27.284105131414265, 3, -0.6771589486858574, 0.95
1586984370.0, 32.540675844806, 3, -0.7745932415519401, 1.1
1586984372.0, 37.79724655819774, 3, -0.8220275344180226, 1.2
1586984375.0, 43.05381727158949, 3, -0.9194618272841052, 1.35
1586984378.0, 48.18523153942428, 3, -1.0181476846057573, 1.5
1586984381.0, 53.44180225281602, 3, -1.1155819774718396, 1.65
1586984384.0, 58.57321652065082, 3, -1.2142678347934919, 1.8
1586984386.0, 63.7046307884856, 3, -1.2629536921151439, 1.9
1586984389.0, 68.96120150187734, 3, -1.3603879849812264, 2.05
1586984392.0, 74.21777221526908, 3, -1.4578222778473093, 2.2
1586984395.0, 79.47434292866082, 3, -1.5552565707133919, 2.35
1586984398.0, 84.73091364205257, 3, -1.6526908635794744, 2.5
1586984400.0, 89.98748435544431, 3, -1.7501251564455569, 2.65
1586984403.0, 95.11889862327911, 3, -1.7988110137672089, 2.75
1586984406.0, 100.0, 3, -1.9, 2.9
1586984410.0, 100.0, 3, -2.1, 3.1
