timestamp, job_progress, replicas, error, time_progress
1589914703.543657, 0.0, 1, -0.2222222222222222, 0.2222222222222222
1589914706.577979, 1.8404907975460123, 9, -0.5371506475800955, 0.5555555555555556
1589914708.964589, 5.214723926380368, 9, -0.7256305385139741, 0.7777777777777778
1589914711.357353, 9.509202453987731, 9, -1.0160190865712337, 1.1111111111111112
1589914713.74263, 20.245398773006134, 9, -1.130879345603272, 1.3333333333333333
1589914716.113377, 34.355828220858896, 9, -1.2119972733469666, 1.5555555555555556
1589914718.511221, 51.22699386503068, 9, -1.3766189502385822, 1.8888888888888888
1589914720.956957, 73.92638036809815, 9, -1.3718473074301296, 2.111111111111111
1589914723.343645, 99.69325153374233, 9, -1.4475119291070213, 2.4444444444444446
1589914725.770347, 100.0, 2, -1.6666666666666665, 2.6666666666666665
1589914728.147238, 100.0, 1, -1.8888888888888888, 2.888888888888889
