timestamp, job_progress, replicas, error, time_progress
1589914259.5382, 0.0, 1, -0.2222222222222222, 0.2222222222222222
1589914262.252434, 2.147239263803681, 9, -0.4229720518064076, 0.4444444444444444
1589914264.667791, 6.441717791411043, 9, -0.7133605998636674, 0.7777777777777778
1589914267.045997, 18.098159509202453, 9, -0.8190184049079754, 1.0
1589914269.406048, 32.82208588957055, 9, -1.0051124744376279, 1.3333333333333333
1589914271.797195, 53.987730061349694, 9, -1.0156782549420587, 1.5555555555555556
1589914274.406397, 81.28834355828221, 9, -1.0760054533060668, 1.8888888888888888
1589914276.7715, 100.0, 9, -1.1111111111111112, 2.111111111111111
1589914279.239841, 100.0, 1, -1.3333333333333335, 2.3333333333333335
1589914281.627632, 100.0, 1, -1.6666666666666665, 2.6666666666666665
