timestamp, job_progress, replicas, error, time_progress
1589919550.142017, 0.0, 1, -0.2, 0.2
1589919552.958458, 0.0, 10, -0.5, 0.5
1589919555.502829, 3.6809815950920246, 10, -0.6631901840490797, 0.7
1589919557.919033, 19.018404907975462, 10, -0.8098159509202454, 1.0
1589919560.310928, 38.95705521472393, 10, -0.8104294478527607, 1.2
1589919562.713666, 58.895705521472394, 10, -0.911042944785276, 1.5
1589919565.096087, 80.3680981595092, 10, -0.8963190184049079, 1.7
1589919567.533876, 100.0, 10, -0.8999999999999999, 1.9
1589919570.112869, 100.0, 3, -1.2000000000000002, 2.2
1589919572.545445, 100.0, 2, -1.4, 2.4
1589919574.916996, 100.0, 2, -1.7000000000000002, 2.7
