timestamp, job_progress, replicas, error, time_progress
1589918295.584748, 0.0, 1, -0.2, 0.2
1589918298.324105, 0.9202453987730062, 10, -0.39079754601226996, 0.4
1589918300.724611, 4.601226993865031, 10, -0.6539877300613497, 0.7
1589918303.127455, 8.895705521472392, 10, -0.811042944785276, 0.9
1589918305.533797, 15.950920245398773, 10, -1.0404907975460123, 1.2
1589918307.944301, 23.619631901840492, 10, -1.163803680981595, 1.4
1589918310.343653, 38.34355828220859, 10, -1.316564417177914, 1.7
1589918312.818278, 64.41717791411043, 10, -1.2558282208588958, 1.9
1589918315.229091, 95.39877300613497, 10, -1.1460122699386504, 2.1
1589918317.609427, 100.0, 2, -1.4, 2.4
1589918320.016353, 100.0, 2, -1.6, 2.6
