timestamp, job_progress, replicas, error, time_progress
1589919682.144556, 0.0, 1, -0.2, 0.2
1589919684.782833, 1.5337423312883436, 10, -0.38466257668711656, 0.4
1589919687.184336, 6.441717791411043, 10, -0.6355828220858896, 0.7
1589919689.54866, 20.245398773006134, 10, -0.6975460122699386, 0.9
1589919691.99172, 40.49079754601227, 10, -0.7950920245398773, 1.2
1589919694.375992, 61.65644171779141, 10, -0.7834355828220858, 1.4
1589919696.755327, 86.80981595092024, 10, -0.7319018404907977, 1.6
1589919699.130698, 100.0, 5, -0.8999999999999999, 1.9
1589919701.525121, 100.0, 2, -1.1, 2.1
1589919703.925111, 100.0, 1, -1.4, 2.4
1589919706.300235, 100.0, 1, -1.6, 2.6
