timestamp, job_progress, replicas, error, time_progress
1589907047.070955, 0.0, 1, -0.4, 0.4
1589907049.744041, 1.8404907975460123, 5, -0.7815950920245399, 0.8
1589907052.158631, 6.134969325153374, 5, -1.338650306748466, 1.4
1589907054.560174, 15.030674846625766, 5, -1.6496932515337424, 1.8
1589907056.950209, 30.981595092024538, 5, -2.0901840490797543, 2.4
1589907059.336543, 48.77300613496933, 5, -2.3122699386503065, 2.8
1589907061.72076, 65.95092024539878, 5, -2.5404907975460125, 3.2
1589907064.119704, 84.04907975460122, 5, -2.9595092024539875, 3.8
1589907066.552437, 100.0, 5, -3.2, 4.2
1589907068.952402, 100.0, 1, -3.8, 4.8
