timestamp, job_progress, replicas, error, time_progress
1589906231.20188, 0.0, 1, -0.4, 0.4
1589906233.775104, 2.4539877300613497, 5, -0.7754601226993866, 0.8
1589906236.133483, 7.975460122699387, 5, -1.320245398773006, 1.4
1589906238.493758, 22.085889570552148, 5, -1.5791411042944785, 1.8
1589906240.863391, 35.88957055214724, 5, -1.8411042944785279, 2.2
1589906243.248693, 50.920245398773, 5, -2.2907975460122696, 2.8
1589906245.613072, 68.40490797546013, 5, -2.515950920245399, 3.2
1589906247.985992, 85.58282208588957, 5, -2.944171779141104, 3.8
1589906250.344522, 100.0, 4, -3.2, 4.2
1589906252.835145, 100.0, 4, -3.5999999999999996, 4.6
