timestamp, job_progress, replicas, error, time_progress
1589906239.891092, 0.0, 1, -0.4, 0.4
1589906242.559832, 3.067484662576687, 5, -0.7693251533742331, 0.8
1589906244.97277, 11.65644171779141, 5, -1.2834355828220858, 1.4
1589906247.336035, 27.300613496932513, 5, -1.526993865030675, 1.8
1589906249.705132, 45.0920245398773, 5, -1.9490797546012268, 2.4
1589906252.080134, 62.57668711656442, 5, -2.1742331288343557, 2.8
1589906254.463008, 80.06134969325154, 5, -2.399386503067485, 3.2
1589906256.832573, 97.85276073619632, 5, -2.8214723926380367, 3.8
1589906259.27084, 100.0, 1, -3.2, 4.2
1589906261.637478, 100.0, 1, -3.8, 4.8
