timestamp, job_progress, replicas, error, time_progress
1589907342.10169, 0.0, 1, -0.4, 0.4
1589907344.653939, 0.0, 5, -0.8, 0.8
1589907347.081671, 5.521472392638037, 5, -1.3447852760736196, 1.4
1589907349.463265, 12.576687116564417, 5, -1.674233128834356, 1.8
1589907351.882009, 19.631901840490798, 5, -2.2036809815950917, 2.4
1589907354.306463, 29.447852760736197, 5, -2.505521472392638, 2.8
1589907356.681117, 44.171779141104295, 5, -2.758282208588957, 3.2
1589907359.096475, 61.963190184049076, 5, -3.180368098159509, 3.8
1589907361.482334, 79.14110429447852, 5, -3.408588957055215, 4.2
1589907363.889417, 96.62576687116564, 5, -3.8337423312883434, 4.8
1589907366.25883, 100.0, 1, -4.2, 5.2
1589907368.630047, 100.0, 1, -4.6, 5.6
