timestamp, job_progress, replicas, error, time_progress
1589908693.498457, 0.0, 1, -0.3333333333333333, 0.3333333333333333
1589908696.076375, 1.5337423312883436, 6, -0.6513292433537832, 0.6666666666666666
1589908698.450958, 7.668711656441718, 6, -1.0899795501022496, 1.1666666666666667
1589908700.824129, 22.392638036809817, 6, -1.2760736196319018, 1.5
1589908703.214422, 39.57055214723926, 6, -1.4376278118609407, 1.8333333333333333
1589908705.589103, 61.34969325153374, 6, -1.719836400817996, 2.3333333333333335
1589908707.980736, 81.59509202453987, 6, -1.8507157464212678, 2.6666666666666665
1589908710.361499, 100.0, 6, -2.1666666666666665, 3.1666666666666665
1589908712.731954, 100.0, 1, -2.5, 3.5
1589908715.142818, 100.0, 1, -2.8333333333333335, 3.8333333333333335
