timestamp, job_progress, replicas, error, time_progress
1589908184.639962, 0.0, 1, -0.3333333333333333, 0.3333333333333333
1589908187.239203, 1.5337423312883436, 6, -0.6513292433537832, 0.6666666666666666
1589908189.622077, 5.828220858895705, 6, -1.1083844580777096, 1.1666666666666667
1589908192.015155, 19.018404907975462, 6, -1.3098159509202454, 1.5
1589908194.395055, 38.65030674846626, 6, -1.6134969325153374, 2.0
1589908196.787301, 59.50920245398773, 6, -1.738241308793456, 2.3333333333333335
1589908199.162886, 80.3680981595092, 6, -1.8629856850715745, 2.6666666666666665
1589908201.547251, 100.0, 6, -2.1666666666666665, 3.1666666666666665
1589908203.927222, 100.0, 1, -2.5, 3.5
1589908206.302939, 100.0, 1, -2.8333333333333335, 3.8333333333333335
