timestamp, job_progress, replicas, error, time_progress
1589907904.298621, 0.0, 1, -0.3333333333333333, 0.3333333333333333
1589907907.49192, 2.147239263803681, 6, -0.8118609406952966, 0.8333333333333334
1589907909.867681, 7.668711656441718, 6, -1.0899795501022496, 1.1666666666666667
1589907912.257409, 14.417177914110429, 6, -1.5224948875255624, 1.6666666666666667
1589907914.630652, 24.846625766871167, 6, -1.7515337423312882, 2.0
1589907917.003308, 38.95705521472393, 6, -1.9437627811860942, 2.3333333333333335
1589907919.371405, 52.760736196319016, 6, -2.3057259713701432, 2.8333333333333335
1589907921.757328, 68.40490797546013, 6, -2.482617586912065, 3.1666666666666665
1589907924.139538, 88.95705521472392, 6, -2.777096114519427, 3.6666666666666665
1589907926.651645, 100.0, 3, -3.0, 4.0
1589907929.056005, 100.0, 3, -3.5, 4.5
