timestamp, job_progress, replicas, error, time_progress
1589862614.255306, 0.0, 1, -0.18181818181818182, 0.18181818181818182
1589862616.836282, 0.7509386733416771, 11, -0.35612697690294687, 0.36363636363636365
1589862619.232445, 2.5031289111389237, 11, -0.6113323472522472, 0.6363636363636364
1589862621.725619, 7.509386733416772, 11, -0.7430879508476506, 0.8181818181818182
1589862624.343616, 14.14267834793492, 11, -0.9494823074297416, 1.0909090909090908
1589862626.712822, 21.65206508135169, 11, -1.0562066219137558, 1.2727272727272727
1589862629.082412, 29.036295369211512, 11, -1.2550915917624303, 1.5454545454545454
1589862631.474986, 39.2991239048811, 11, -1.3342814882239162, 1.7272727272727273
1589862633.850208, 51.81476846057572, 11, -1.3909432244851518, 1.9090909090909092
1589862636.220535, 64.83103879849811, 11, -1.5335077938332005, 2.1818181818181817
1589862638.59517, 77.84730913642053, 11, -1.5851632722721585, 2.3636363636363638
1589862640.969061, 91.98998748435544, 11, -1.625554670610991, 2.5454545454545454
1589862643.346081, 100.0, 8, -1.8181818181818183, 2.8181818181818183
1589862645.727898, 100.0, 1, -2.0, 3.0
