timestamp, job_progress, replicas, error, time_progress
1589940434.082557, 0.0, 1, -0.16666666666666666, 0.16666666666666666
1589940436.657328, 0.3067484662576687, 12, -0.33026584867075665, 0.3333333333333333
1589940439.028433, 4.294478527607362, 12, -0.5403885480572598, 0.5833333333333334
1589940441.40642, 17.484662576687114, 12, -0.5751533742331288, 0.75
1589940443.855045, 41.41104294478527, 12, -0.5858895705521472, 1.0
1589940446.226849, 65.33742331288343, 12, -0.5132924335378324, 1.1666666666666667
1589940448.659923, 96.62576687116564, 12, -0.36707566462167684, 1.3333333333333333
1589940451.034453, 100.0, 5, -0.5833333333333333, 1.5833333333333333
1589940453.445637, 100.0, 2, -0.75, 1.75
1589940455.833566, 100.0, 1, -1.0, 2.0
1589940458.261685, 100.0, 1, -1.1666666666666665, 2.1666666666666665
