timestamp, job_progress, replicas, error, time_progress
1589890977.711307, 0.0, 1, -0.5, 0.5
1589890980.337455, 0.9202453987730062, 4, -0.99079754601227, 1.0
1589890982.713219, 5.828220858895705, 4, -1.691717791411043, 1.75
1589890985.095104, 18.711656441717793, 4, -2.062883435582822, 2.25
1589890987.479442, 32.515337423312886, 4, -2.6748466257668713, 3.0
1589890989.870017, 45.70552147239264, 4, -3.042944785276074, 3.5
1589890992.260778, 59.50920245398773, 4, -3.4049079754601226, 4.0
1589890994.641353, 73.92638036809815, 4, -4.0107361963190185, 4.75
1589890997.033624, 87.11656441717791, 4, -4.378834355828221, 5.25
1589890999.417422, 100.0, 2, -4.75, 5.75
1589891001.800418, 100.0, 2, -5.5, 6.5
