timestamp, job_progress, replicas, error, time_progress
1589890827.499965, 0.0, 1, -0.5, 0.5
1589890830.069708, 2.4539877300613497, 4, -0.9754601226993865, 1.0
1589890832.522133, 7.668711656441718, 4, -1.6733128834355828, 1.75
1589890834.893448, 18.404907975460123, 4, -2.065950920245399, 2.25
1589890837.26269, 28.834355828220858, 4, -2.7116564417177913, 3.0
1589890839.653117, 41.717791411042946, 4, -3.0828220858895707, 3.5
1589890842.052757, 56.74846625766872, 4, -3.432515337423313, 4.0
1589890844.422686, 70.24539877300614, 4, -4.0475460122699385, 4.75
1589890846.812263, 84.96932515337423, 4, -4.4003067484662575, 5.25
1589890849.184977, 98.46625766871165, 4, -4.765337423312883, 5.75
1589890851.561451, 100.0, 3, -5.5, 6.5
1589890853.976441, 100.0, 3, -6.0, 7.0
