timestamp, job_progress, replicas, error, time_progress
1586922435.0, 0.0, 1, -0.1, 0.1
1586922438.0, 0.0, 1, -0.3, 0.3
1586922441.0, 1.2515644555694618, 1, -0.4374843554443054, 0.45
1586922445.0, 3.629536921151439, 1, -0.6137046307884856, 0.65
1586922449.0, 6.132665832290362, 1, -0.7886733416770964, 0.85
1586922453.0, 8.635794743429287, 1, -0.9636420525657072, 1.05
1586922458.0, 11.264080100125156, 1, -1.1373591989987484, 1.25
1586922461.0, 13.266583229036296, 1, -1.267334167709637, 1.4
1586922465.0, 16.270337922403, 1, -1.48729662077597, 1.65
1586922469.0, 18.64831038798498, 1, -1.6635168961201503, 1.85
1586922474.0, 21.401752190237797, 1, -1.835982478097622, 2.05
1586922477.0, 23.153942428035045, 1, -2.0184605757196494, 2.25
1586922480.0, 25.03128911138924, 1, -2.1496871088861074, 2.4
1586922484.0, 27.659574468085108, 1, -2.323404255319149, 2.6
1586922487.0, 29.912390488110134, 1, -2.4508760951188986, 2.75
1586922490.0, 31.66458072590738, 1, -2.5833541927409263, 2.9
1586922496.0, 34.91864831038799, 1, -2.85081351689612, 3.2
1586922501.0, 38.04755944931164, 1, -3.0195244055068837, 3.4
1586922505.0, 41.05131414267834, 1, -3.2394868585732164, 3.65
1586922510.0, 43.67959949937422, 1, -3.413204005006258, 3.85
1586922514.0, 46.057571964956196, 1, -3.5894242803504377, 4.05
1586922517.0, 48.06007509386733, 1, -3.719399249061327, 4.2
1586922522.0, 50.9386733416771, 1, -3.940613266583229, 4.45
1586922526.0, 53.69211514392991, 1, -4.1130788485607015, 4.65
1586922530.0, 55.694618272841055, 1, -4.34305381727159, 4.9
1586922538.0, 60.32540675844806, 1, -4.646745932415519, 5.25
1586922542.0, 63.954943679599495, 1, -4.860450563204005, 5.5
1586922546.0, 66.58322903629536, 1, -5.034167709637046, 5.7
1586922550.0, 68.71088861076345, 1, -5.212891113892366, 5.9
1586922554.0, 71.46433041301627, 1, -5.385356695869837, 6.1
1586922559.0, 74.09261576971214, 1, -5.6090738423028785, 6.35
1586922563.0, 76.59574468085107, 1, -5.73404255319149, 6.5
1586922571.0, 80.72590738423028, 1, -6.092740926157697, 6.9
1586922575.0, 83.85481852315394, 1, -6.26145181476846, 7.1
1586922582.0, 88.48560700876095, 1, -6.61514392991239, 7.5
1586922585.0, 90.23779724655819, 1, -6.747622027534418, 7.65
1586922591.0, 93.36670838548186, 1, -6.9663329161451815, 7.9
1586922595.0, 96.37046307884856, 1, -7.136295369211514, 8.1
1586922599.0, 98.6232790988736, 1, -7.313767209011265, 8.3
1586922604.0, 100.0, 1, -7.6, 8.6
