timestamp, job_progress, replicas, error, time_progress
1589881430.575255, 0.0, 1, -1.0, 1.0
1589881433.17915, 2.7607361963190185, 2, -1.9723926380368098, 2.0
1589881435.559198, 7.975460122699387, 2, -3.420245398773006, 3.5
1589881437.937657, 15.030674846625766, 2, -4.3496932515337425, 4.5
1589881440.317717, 22.085889570552148, 2, -5.779141104294479, 6.0
1589881442.701196, 29.141104294478527, 2, -6.708588957055214, 7.0
1589881445.073823, 36.19631901840491, 2, -7.638036809815951, 8.0
1589881447.456891, 43.558282208588956, 2, -9.06441717791411, 9.5
1589881449.872543, 50.61349693251533, 2, -9.993865030674847, 10.5
1589881452.292264, 57.97546012269939, 2, -11.420245398773005, 12.0
1589881454.665188, 64.7239263803681, 2, -12.35276073619632, 13.0
1589881457.042007, 72.08588957055214, 2, -13.279141104294478, 14.0
1589881459.430969, 79.14110429447852, 2, -14.708588957055214, 15.5
1589881461.812302, 86.50306748466258, 2, -15.634969325153374, 16.5
1589881464.182182, 93.25153374233128, 2, -16.56748466257669, 17.5
1589881466.558808, 100.0, 2, -18.0, 19.0
1589881468.933742, 100.0, 1, -19.0, 20.0
1589881471.308309, 100.0, 1, -20.5, 21.5
