timestamp, job_progress, replicas, error, time_progress
1589882320.971497, 0.0, 1, -1.0, 1.0
1589882323.524145, 0.0, 2, -2.0, 2.0
1589882325.900272, 0.0, 2, -3.5, 3.5
1589882328.27605, 0.0, 2, -4.5, 4.5
1589882330.638067, 0.0, 2, -5.5, 5.5
1589882333.020114, 1.2269938650306749, 2, -6.987730061349693, 7.0
1589882335.396852, 7.668711656441718, 2, -7.923312883435583, 8.0
1589882337.77477, 14.723926380368098, 2, -9.35276073619632, 9.5
1589882340.146907, 21.472392638036812, 2, -10.285276073619633, 10.5
1589882342.505469, 28.834355828220858, 2, -11.21165644171779, 11.5
1589882344.863984, 35.58282208588957, 2, -12.644171779141104, 13.0
1589882347.235728, 42.63803680981595, 2, -13.57361963190184, 14.0
1589882349.604525, 49.693251533742334, 2, -14.503067484662576, 15.0
1589882351.98527, 56.44171779141104, 2, -15.93558282208589, 16.5
1589882354.352191, 63.80368098159509, 2, -16.86196319018405, 17.5
1589882356.711189, 70.5521472392638, 2, -18.29447852760736, 19.0
1589882359.077697, 77.91411042944786, 2, -19.220858895705522, 20.0
1589882361.461799, 84.66257668711657, 2, -20.153374233128833, 21.0
1589882363.844125, 91.41104294478528, 2, -21.585889570552148, 22.5
1589882366.245695, 98.77300613496932, 2, -22.512269938650306, 23.5
1589882368.616483, 100.0, 2, -23.5, 24.5
