timestamp, job_progress, replicas, error, time_progress
1588892348.940061, 3.0037546933667083, 1, -1.1128195959234757, 1.1428571428571428
1588892351.50108, 4.630788485607009, 7, -1.5251206865725013, 1.5714285714285714
1588892353.87966, 6.007509386733417, 7, -1.797067763275523, 1.8571428571428572
1588892356.255894, 8.010012515644556, 7, -2.20561416055784, 2.2857142857142856
1588892358.640018, 13.76720901126408, 7, -2.433756481315931, 2.5714285714285716
1588892361.026932, 20.40050062578223, 7, -2.653137850885035, 2.857142857142857
1588892363.461093, 29.78723404255319, 7, -2.9878419452887535, 3.2857142857142856
1588892365.853959, 39.92490613266583, 7, -3.1721795101019135, 3.5714285714285716
1588892368.679898, 51.56445556946183, 7, -3.4843554443053817, 4.0
1588892371.05746, 61.95244055068836, 7, -3.8090470230645455, 4.428571428571429
1588892373.439296, 71.58948685857321, 7, -3.998390845699982, 4.714285714285714
1588892375.810977, 81.72715894868585, 7, -4.182728410513142, 5.0
1588892378.170835, 91.8648310387985, 7, -4.509923118183444, 5.428571428571429
1588892380.571829, 100.0, 7, -4.714285714285714, 5.714285714285714
1588892382.961851, 100.0, 7, -5.0, 6.0
