timestamp, job_progress, replicas, error, time_progress
1589864757.556653, 0.0, 1, -0.16666666666666666, 0.16666666666666666
1589864760.120181, 0.2503128911138924, 12, -0.3308302044221944, 0.3333333333333333
1589864762.576014, 2.3779724655819776, 12, -0.5595536086775136, 0.5833333333333334
1589864764.945054, 9.762202753441802, 12, -0.6523779724655819, 0.75
1589864767.342596, 21.777221526908637, 12, -0.7822277847309136, 1.0
1589864769.71656, 36.79599499374218, 12, -0.798706716729245, 1.1666666666666667
1589864772.108542, 54.69336670838548, 12, -0.7863996662494784, 1.3333333333333333
1589864774.482621, 72.21526908635795, 12, -0.8611806424697538, 1.5833333333333333
1589864776.855995, 89.36170212765957, 12, -0.8563829787234043, 1.75
1589864779.291938, 100.0, 10, -0.9166666666666667, 1.9166666666666667
1589864781.6743, 100.0, 10, -1.1666666666666665, 2.1666666666666665
