timestamp, job_progress, replicas, error, time_progress
1589865006.18621, 0.0, 1, -0.16666666666666666, 0.16666666666666666
1589865008.757529, 0.1251564455569462, 12, -0.33208176887776386, 0.3333333333333333
1589865011.187512, 1.7521902377972465, 12, -0.5658114309553609, 0.5833333333333334
1589865013.55636, 7.88485607008761, 12, -0.6711514392991239, 0.75
1589865016.159906, 17.271589486858574, 12, -0.8272841051314143, 1.0
1589865018.521828, 28.16020025031289, 12, -0.8850646641635378, 1.1666666666666667
1589865020.914797, 41.301627033792236, 12, -0.9203170629954109, 1.3333333333333333
1589865023.267383, 57.07133917396746, 12, -1.0126199415936585, 1.5833333333333333
1589865025.626484, 73.9674593241552, 12, -1.0103254067584482, 1.75
1589865027.980583, 90.98873591989988, 12, -1.0901126408010011, 2.0
1589865030.357389, 100.0, 8, -1.1666666666666665, 2.1666666666666665
1589865032.865225, 100.0, 1, -1.3333333333333335, 2.3333333333333335
1589865035.246792, 100.0, 1, -1.5833333333333335, 2.5833333333333335
