timestamp, job_progress, replicas, error, time_progress
1587657905.0, 0.0, 1, -0.1, 0.1
1587657908.0, 1.5018773466833542, 6, -0.23498122653316647, 0.25
1587657911.0, 6.758448060075094, 6, -0.33241551939924907, 0.4
1587657914.0, 13.76720901126408, 6, -0.3623279098873592, 0.5
1587657917.0, 20.275344180225282, 6, -0.44724655819774717, 0.65
1587657919.0, 27.784730913642054, 6, -0.5221526908635795, 0.8
1587657922.0, 37.42177722152691, 6, -0.5757822277847309, 0.95
1587657925.0, 47.68460575719649, 6, -0.5731539424280351, 1.05
1587657928.0, 58.19774718397998, 6, -0.6180225281602002, 1.2
1587657931.0, 68.58573216520651, 6, -0.6641426783479351, 1.35
1587657933.0, 79.22403003754694, 6, -0.7077596996245307, 1.5
1587657936.0, 89.73717146433042, 6, -0.7526282853566958, 1.65
1587657939.0, 100.0, 6, -0.8, 1.8
1587657942.0, 100.0, 1, -0.8999999999999999, 1.9
