timestamp, job_progress, replicas, error, time_progress
1588899289.999077, 0.0, 1, -0.25, 0.25
1588899292.785861, 0.5006257822277848, 8, -0.49499374217772213, 0.5
1588899295.181066, 2.3779724655819776, 8, -0.8512202753441802, 0.875
1588899297.578153, 6.758448060075094, 8, -1.0574155193992492, 1.125
1588899299.975097, 13.391739674593243, 8, -1.3660826032540676, 1.5
1588899302.445291, 20.77596996245307, 8, -1.5422403003754694, 1.75
1588899304.863081, 28.16020025031289, 8, -1.843397997496871, 2.125
1588899307.258156, 37.79724655819774, 8, -1.9970275344180226, 2.375
1588899309.649844, 48.93617021276596, 8, -2.1356382978723403, 2.625
1588899312.046471, 60.32540675844806, 8, -2.396745932415519, 3.0
1588899314.478115, 71.96495619524406, 8, -2.5303504380475594, 3.25
1588899316.887649, 83.22903629536921, 8, -2.792709637046308, 3.625
1588899319.277918, 94.24280350438048, 8, -2.932571964956195, 3.875
1588899321.670061, 100.0, 6, -3.125, 4.125
1588899324.074383, 100.0, 6, -3.5, 4.5
