timestamp, job_progress, replicas, error, time_progress
1588984657.798005, 0.0, 1, -0.25, 0.25
1588984660.451778, 0.0, 8, -0.5, 0.5
1588984662.834072, 1.1264080100125156, 8, -0.8637359198998749, 0.875
1588984665.222725, 7.133917396745932, 8, -1.0536608260325406, 1.125
1588984667.606627, 15.519399249061328, 8, -1.3448060075093866, 1.5
1588984670.011885, 24.28035043804756, 8, -1.5071964956195245, 1.75
1588984672.428524, 33.54192740926158, 8, -1.6645807259073842, 2.0
1588984674.796287, 45.056320400500624, 8, -1.9244367959949937, 2.375
1588984677.181668, 56.57071339173968, 8, -2.059292866082603, 2.625
1588984679.550125, 67.95994993742178, 8, -2.320400500625782, 3.0
1588984681.941211, 79.84981226533166, 8, -2.4515018773466832, 3.25
1588984684.327216, 90.98873591989988, 8, -2.590112640801001, 3.5
1588984686.714199, 100.0, 8, -2.875, 3.875
1588984689.083994, 100.0, 1, -3.125, 4.125
