timestamp, job_progress, replicas, error, time_progress
1588983066.630043, 0.0, 1, -0.25, 0.25
1588983069.249959, 0.37546933667083854, 8, -0.49624530663329164, 0.5
1588983071.639999, 2.002503128911139, 8, -0.8549749687108886, 0.875
1588983074.037087, 7.88485607008761, 8, -1.0461514392991238, 1.125
1588983076.417949, 15.143929912390488, 8, -1.3485607008760951, 1.5
1588983078.792728, 22.27784730913642, 8, -1.5272215269086358, 1.75
1588983081.174899, 31.289111389236545, 8, -1.6871088861076347, 2.0
1588983083.552558, 41.301627033792236, 8, -1.9619837296620777, 2.375
1588983085.938852, 51.31414267834794, 8, -2.1118585732165207, 2.625
1588983088.306999, 61.82728410513142, 8, -2.256727158948686, 2.875
1588983090.690978, 73.21652065081352, 8, -2.517834793491865, 3.25
1588983093.070687, 84.48060075093868, 8, -2.6551939924906134, 3.5
1588983095.447875, 95.99499374217773, 8, -2.9150500625782225, 3.875
1588983097.871378, 100.0, 3, -3.125, 4.125
1588983100.284731, 100.0, 3, -3.375, 4.375
