timestamp, job_progress, replicas, error, time_progress
1588982572.623244, 0.0, 1, -0.75, 0.75
1588982577.408867, 0.1251564455569462, 8, -1.3737484355444305, 1.375
1588982580.106734, 1.376720901126408, 8, -1.7362327909887358, 1.75
1588982582.896446, 3.754693366708386, 8, -2.087453066332916, 2.125
1588982585.564387, 6.007509386733417, 8, -2.3149249061326658, 2.375
1588982588.663564, 10.638297872340425, 8, -2.643617021276596, 2.75
1588982591.491855, 19.524405506883603, 8, -2.929755944931164, 3.125
1588982594.165935, 29.662077596996244, 8, -3.2033792240300376, 3.5
1588982596.896778, 40.175219023779725, 8, -3.473247809762203, 3.875
1588982599.47213, 49.0613266583229, 8, -3.634386733416771, 4.125
1588982602.526943, 60.32540675844806, 8, -3.896745932415519, 4.5
1588982605.029203, 71.33917396745932, 8, -4.161608260325407, 4.875
1588982607.593826, 81.97747183979975, 8, -4.305225281602002, 5.125
1588982610.023583, 92.49061326658324, 8, -4.575093867334168, 5.5
1588982612.67275, 100.0, 8, -4.75, 5.75
1588982615.244967, 100.0, 8, -5.125, 6.125
