timestamp, job_progress, replicas, error, time_progress
1587577575.0, 0.0, 1, -0.1, 0.1
1587577578.0, 1.5018773466833542, 5, -0.23498122653316647, 0.25
1587577581.0, 6.88360450563204, 5, -0.3311639549436796, 0.4
1587577584.0, 13.892365456821027, 5, -0.36107634543178974, 0.5
1587577587.0, 22.65331664580726, 5, -0.42346683354192743, 0.65
1587577590.0, 31.1639549436796, 5, -0.48836045056320404, 0.8
1587577592.0, 39.92490613266583, 5, -0.5507509386733416, 0.95
1587577595.0, 48.310387984981226, 5, -0.6168961201501878, 1.1
1587577598.0, 57.07133917396746, 5, -0.6292866082603253, 1.2
1587577601.0, 65.70713391739675, 5, -0.6929286608260327, 1.35
1587577603.0, 74.21777221526908, 5, -0.7578222778473092, 1.5
1587577606.0, 82.72841051314143, 5, -0.8227158948685857, 1.65
1587577609.0, 91.48936170212765, 5, -0.8351063829787234, 1.75
1587577612.0, 100.0, 4, -0.8999999999999999, 1.9
1587577615.0, 100.0, 4, -1.0499999999999998, 2.05
