timestamp, job_progress, replicas, error, time_progress
1587577273.0, 0.0, 1, -0.1, 0.1
1587577276.0, 0.0, 5, -0.25, 0.25
1587577279.0, 2.8785982478097623, 5, -0.3712140175219024, 0.4
1587577282.0, 9.261576971214017, 5, -0.4073842302878598, 0.5
1587577285.0, 16.77096370463079, 5, -0.4822903629536921, 0.65
1587577287.0, 25.15644555694618, 5, -0.5484355444305382, 0.8
1587577290.0, 33.917396745932415, 5, -0.6108260325406758, 0.95
1587577293.0, 42.30287859824781, 5, -0.6769712140175219, 1.1
1587577296.0, 50.81351689612015, 5, -0.6918648310387985, 1.2
1587577298.0, 59.57446808510638, 5, -0.7542553191489363, 1.35
1587577301.0, 67.95994993742178, 5, -0.8204005006257822, 1.5
1587577304.0, 76.47058823529412, 5, -0.8852941176470588, 1.65
1587577307.0, 85.23153942428036, 5, -0.8976846057571964, 1.75
1587577309.0, 93.61702127659575, 5, -0.9638297872340424, 1.9
1587577312.0, 100.0, 1, -1.0499999999999998, 2.05
1587577315.0, 100.0, 1, -1.2000000000000002, 2.2
