timestamp, job_progress, replicas, error, time_progress
1586972819.0, 0.0, 1, -0.1, 0.1
1586972822.0, 1.5018773466833542, 2, -0.18498122653316648, 0.2
1586972824.0, 3.128911138923655, 2, -0.3187108886107634, 0.35
1586972827.0, 4.630788485607009, 2, -0.40369211514392994, 0.45
1586972829.0, 7.759699624530664, 2, -0.5224030037546934, 0.6
1586972834.0, 13.516896120150188, 2, -0.6648310387984981, 0.8
1586972836.0, 16.520650813516895, 2, -0.7847934918648309, 0.95
1586972838.0, 19.39924906132666, 2, -0.8560075093867334, 1.05
1586972841.0, 22.27784730913642, 2, -0.9772215269086357, 1.2
1586972843.0, 25.281602002503128, 2, -1.0471839799749687, 1.3
1586972846.0, 28.16020025031289, 2, -1.118397997496871, 1.4
1586972848.0, 31.038798498122656, 2, -1.2396120150187735, 1.55
1586972850.0, 34.04255319148936, 2, -1.3095744680851062, 1.65
1586972853.0, 37.04630788485607, 2, -1.3795369211514392, 1.75
1586972855.0, 39.92490613266583, 2, -1.5007509386733415, 1.9
1586972857.0, 42.92866082603254, 2, -1.5707133917396745, 2.0
1586972860.0, 45.8072590738423, 2, -1.641927409261577, 2.1
1586972862.0, 48.81101376720901, 2, -1.76188986232791, 2.25
1586972864.0, 51.689612015018774, 2, -1.8331038798498125, 2.35
1586972867.0, 54.69336670838548, 2, -1.953066332916145, 2.5
1586972869.0, 57.571964956195245, 2, -2.0242803504380475, 2.6
1586972872.0, 60.575719649561954, 2, -2.0942428035043807, 2.7
1586972874.0, 63.454317897371716, 2, -2.215456821026283, 2.85
1586972876.0, 66.45807259073842, 2, -2.285419274092616, 2.95
1586972879.0, 69.33667083854819, 2, -2.356633291614518, 3.05
1586972881.0, 72.3404255319149, 2, -2.4765957446808513, 3.2
1586972883.0, 75.3441802252816, 2, -2.546558197747184, 3.3
1586972886.0, 78.22277847309135, 2, -2.6177722152690865, 3.4
1586972888.0, 81.10137672090113, 2, -2.7389862327909884, 3.55
1586972890.0, 84.10513141426783, 2, -2.8089486858573216, 3.65
1586972893.0, 87.10888610763455, 2, -2.928911138923654, 3.8
1586972896.0, 90.73842302878599, 2, -3.0426157697121403, 3.95
1586972898.0, 93.86733416770964, 2, -3.1113266583229033, 4.05
1586972901.0, 96.74593241551939, 2, -3.1825406758448063, 4.15
1586972903.0, 99.62453066332915, 2, -3.303754693366708, 4.3
1586972905.0, 100.0, 1, -3.4000000000000004, 4.4
