timestamp, job_progress, replicas, error, time_progress
1586975317.0, 0.0, 1, -0.1, 0.1
1586975320.0, 0.0, 2, -0.25, 0.25
1586975323.0, 0.5006257822277848, 2, -0.39499374217772215, 0.4
1586975326.0, 3.629536921151439, 2, -0.4637046307884856, 0.5
1586975328.0, 7.133917396745932, 2, -0.5786608260325407, 0.65
1586975331.0, 10.513141426783479, 2, -0.6948685857321653, 0.8
1586975334.0, 14.017521902377972, 2, -0.8098247809762202, 0.95
1586975337.0, 17.521902377972467, 2, -0.9247809762202754, 1.1
1586975339.0, 20.90112640801001, 2, -0.9909887359198999, 1.2
1586975342.0, 24.405506883604506, 2, -1.105944931163955, 1.35
1586975345.0, 27.784730913642054, 2, -1.2221526908635796, 1.5
1586975348.0, 31.289111389236545, 2, -1.3371088861076346, 1.65
1586975351.0, 34.79349186483104, 2, -1.4520650813516895, 1.8
1586975353.0, 38.17271589486859, 2, -1.518272841051314, 1.9
1586975356.0, 41.677096370463076, 2, -1.633229036295369, 2.05
1586975359.0, 45.18147684605757, 2, -1.7481852315394244, 2.2
1586975362.0, 48.56070087609512, 2, -1.864392991239049, 2.35
1586975365.0, 52.065081351689614, 2, -1.9793491864831039, 2.5
1586975367.0, 55.56946182728411, 2, -2.044305381727159, 2.6
1586975370.0, 59.073842302878596, 2, -2.159261576971214, 2.75
1586975373.0, 62.45306633291614, 2, -2.2754693366708385, 2.9
1586975376.0, 65.95744680851064, 2, -2.3904255319148935, 3.05
1586975379.0, 69.33667083854819, 2, -2.506633291614518, 3.2
1586975381.0, 72.84105131414267, 2, -2.571589486858573, 3.3
1586975384.0, 76.34543178973718, 2, -2.6865456821026283, 3.45
1586975387.0, 79.72465581977471, 2, -2.802753441802253, 3.6
1586975390.0, 83.22903629536921, 2, -2.917709637046308, 3.75
1586975393.0, 86.7334167709637, 2, -2.982665832290363, 3.85
1586975395.0, 90.11264080100125, 2, -3.0988735919899875, 4.0
1586975398.0, 93.61702127659575, 2, -3.213829787234043, 4.15
1586975401.0, 96.99624530663328, 2, -3.330037546933667, 4.3
1586975404.0, 100.0, 2, -3.45, 4.45
1586975406.0, 100.0, 2, -3.55, 4.55
