timestamp, job_progress, replicas, error, time_progress
1589909765.870389, 0.0, 1, -0.2857142857142857, 0.2857142857142857
1589909768.457874, 0.0, 7, -0.5714285714285714, 0.5714285714285714
1589909770.865954, 1.8404907975460123, 7, -0.9815950920245399, 1.0
1589909773.239852, 13.803680981595093, 7, -1.1476774758983348, 1.2857142857142858
1589909775.69363, 31.901840490797547, 7, -1.3952673093777388, 1.7142857142857142
1589909778.101473, 54.601226993865026, 7, -1.4539877300613497, 2.0
1589909780.483995, 76.38036809815951, 7, -1.5219106047326905, 2.2857142857142856
1589909782.875239, 100.0, 7, -1.7142857142857144, 2.7142857142857144
1589909785.254895, 100.0, 3, -2.0, 3.0
1589909787.632728, 100.0, 3, -2.4285714285714284, 3.4285714285714284
